timestamp,open,close,high,low,volume,amount,hour_of_day,price_change,price_change_pct,volume_change,volume_change_pct,close_pc,close_cpc,cma,sma5,sma8,sma13,sma20,sma50,sma200,ema8,ema12,ema26,goldencross,deathcross,bb20_upper,bb20_mid,bb20_lower,fbb_mid,fbb_upper0_236,fbb_upper0_382,fbb_upper0_5,fbb_upper0_618,fbb_upper0_786,fbb_upper1,fbb_lower0_236,fbb_lower0_382,fbb_lower0_5,fbb_lower0_618,fbb_lower0_786,fbb_lower1,rolling_mean,rolling_std,support,resistance,rsi14,stochrsi14k,stochrsi14d,williamsr14,macd,signal,obv,obv_pc,elder_ray_bull,elder_ray_bear,eri_buy,eri_sell,ema8gtema12,ema8gtema12co,ema8ltema12,ema8ltema12co,ema12gtema26,ema12gtema26co,ema12ltema26,ema12ltema26co,sma5gtsma8,sma5gtsma8co,sma5ltsma8,sma5ltsma8co,sma8gtsma13,sma8gtsma13co,sma8ltsma13,sma8ltsma13co,sma50gtsma200,sma50gtsma200co,sma50ltsma200,sma50ltsma200co,macdgtsignal,macdgtsignalco,macdltsignal,macdltsignalco,-di14,+di14,adx14,adx14_trend,adx14_strength,closegtbb20_upper,closegtbb20_upperco,closeltbb20_mid,closeltbb20_midco,closeltbb20_lower,closeltbb20_lowerco,closegtbb20_mid,closegtbb20_midco
2024-02-10 08:55:00,47085.9,47088.0,47098.0,47069.1,7.64210525,359777.299989954,8,-12.0,-0.0002547770700636,-0.1564698999999993,-0.0200639087256855,-0.0002547770700637164,-0.010633670980225718,47245.28201438849,47106.2,47139.9875,47137.74615384615,47129.7,47122.07800000001,47088.0,47118.19070826,47121.86186314902,47119.09022941977,True,False,47214.03013696146,47129.7,47045.36986303853,47130.53833333334,47159.06739185923,47176.71672467609,47190.98125393903,47205.24578320198,47225.554604525496,47251.42417454473,47102.009274807446,47084.35994199059,47070.09541272764,47055.830883464696,47035.52206214118,47009.652492121946,47129.7,43.26044747541843,47043.17910504916,47216.220894950835,45.753827167594714,4.666436023186901,8.07471411542972,-78.65168539325843,2.7716337292440585,8.304689910229186,32.20160616999998,-19.18,-23.824264885202865,-52.72426488520432,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,24.23018677435634,16.40585562847044,33.4785871037565,bear,strong,False,False,True,False,False,False,False,False
2024-02-10 08:50:00,47122.9,47085.8,47122.9,47079.0,5.02224501,236519.957661146,8,-2.1999999999970896,-4.672103295950327e-05,-2.6198602400000004,-0.3428191780007217,-4.672103295955132e-05,-0.010679895197092892,47244.142857142855,47091.060000000005,47122.725,47139.43076923077,47128.35,47118.954000000005,47085.8,47110.992773091115,47116.31388420302,47116.62428649979,True,False,47214.56253969081,47128.35,47042.13746030919,47128.706666666665,47157.75293662805,47175.72223923128,47190.245374211976,47204.76850919267,47225.44551492789,47251.78408175728,47099.66039670528,47081.69109410205,47067.167959121354,47052.64482414066,47031.96781840544,47005.62925157605,47128.35,44.226099700524514,47039.89780059895,47216.80219940105,45.482116903718605,5.129945966583737,4.494607756555035,-81.6771970132098,-0.310402296774555,6.5816714688284375,27.179361159999978,-15.6,6.222058669824037,-37.67794133017742,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,20.260769525757308,19.800588009715057,31.866969358151092,bear,strong,False,False,True,False,False,False,False,False
2024-02-10 08:45:00,47137.0,47122.8,47137.0,47095.1,12.98700195,611874.254708223,8,37.0,0.0007857995404134,7.96475694,1.5858957347045082,0.0007857995404134677,-0.009902487913416969,47243.28226950354,47096.380000000005,47113.075,47141.12307692308,47127.380000000005,47116.85,47122.8,47113.61660129309,47117.31174817178,47117.08174675907,False,True,47213.38368829265,47127.380000000005,47041.37631170736,47127.681666666664,47156.721310305446,47174.68651357351,47189.206335392904,47203.726157212295,47224.39844590431,47250.731004119145,47098.64202302788,47080.676819759814,47066.15699794042,47051.63717612103,47030.964887429014,47004.63232921418,47127.380000000005,44.11896119386712,47039.14207761227,47215.61792238774,50.776494176871466,11.95043095168367,7.248937647151422,-62.064896755160525,0.23000141271040775,5.311337457604832,40.16636310999998,47.78,19.447478859845432,-22.452521140156023,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,20.150012712941813,21.484871599288116,30.717956079059825,bull,strong,False,False,True,False,False,False,False,False
2024-02-10 08:40:00,47172.1,47136.9,47172.1,47126.0,9.39731445,443049.583018589,8,14.099999999998545,0.0002992182128396,-3.5896875,-0.2764061724037856,0.0002992182128396248,-0.009606232705313467,47242.53309859155,47106.700000000004,47109.5625,47140.09999999999,47129.025,47114.962,47136.9,47118.79068989463,47120.32532537612,47118.54976551765,False,True,47214.43349782041,47129.025,47043.61650217959,47129.335,47158.3733919102,47176.337820803805,47190.857016758906,47205.376212714014,47226.047610345006,47252.37903351782,47100.2966080898,47082.33217919619,47067.81298324109,47053.293787285984,47032.62238965499,47006.29096648218,47129.025,43.81363492392621,47041.39773015215,47216.65226984785,52.66308586450082,25.058577055524836,14.046317991264067,-53.746312684364916,1.7755598584699328,4.604181937777852,49.563677559999974,23.4,51.783553308428964,5.683553308430419,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,21.144610458911462,20.637673425827728,26.211505788047834,bear,strong,False,False,False,False,False,False,True,True
2024-02-10 08:35:00,47205.6,47172.1,47205.6,47172.1,5.74217181,270963.322100665,8,35.19999999999709,0.0007467610301058,-3.6551426399999993,-0.3889560852143241,0.000746761030105958,-0.008866645235438009,47242.04055944056,47121.119999999995,47110.8875,47139.79230769231,47131.725,47114.941999999995,47172.1,47130.637203251375,47128.29065993364,47122.516449553375,False,True,47218.97562463925,47131.725,47044.47437536075,47132.21166666667,47162.464862252324,47181.180822233284,47196.30742002611,47211.43401781894,47232.97019094771,47260.40317338555,47101.958471081016,47083.242511100056,47068.11591330723,47052.9893155144,47031.45314238563,47004.02015994779,47131.725,44.75862604288927,47042.20774791422,47221.24225208578,57.08511465053593,47.07161729324633,28.026875100151596,-32.97935103244923,5.774210380266595,4.838187626275602,55.305849369999976,11.59,77.88590283579106,44.38590283579106,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,21.335307578408898,21.83335576793701,21.528923508066026,bull,normal,False,False,False,False,False,False,True,False
2024-02-10 08:30:00,47194.9,47205.6,47206.7,47176.1,5.61957799,265181.338418944,8,33.5,0.0007101655427678,-0.1225938200000005,-0.0213497303905994,0.0007101655427679265,-0.008162776478596201,47241.787500000006,47144.64,47124.56250000001,47141.77692307692,47135.305,47114.942,47205.6,47147.295602528844,47140.18440455924,47128.670786623494,False,True,47228.32044979164,47135.305,47042.28955020836,47135.986666666664,47167.798573223015,47187.478820499404,47203.38477377758,47219.290727055755,47241.93649104502,47270.78288088849,47104.17476011031,47084.494512833924,47068.58855955575,47052.68260627757,47030.03684228831,47001.19045244484,47135.305,47.71591894783997,47039.87316210432,47230.73683789568,60.83491009402325,66.1542991262868,46.09483115835264,-13.215339233039202,11.513617935743241,6.17327368816913,60.92542735999997,10.16,67.85934528781945,37.259345287820906,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,21.349676724138096,20.770474137930805,17.130402480409487,bear,weak,False,False,False,False,False,False,True,False
2024-02-10 08:25:00,47218.0,47197.8,47218.0,47186.6,5.04919296,238285.868233433,8,-7.799999999995634,-0.000165234633179,-0.5703850299999997,-0.1014996199029528,-0.0001652346331789678,-0.008326662338397961,47241.48413793104,47167.04,47138.625,47139.769230769234,47140.494999999995,47115.486000000004,47197.8,47158.51880196688,47149.04834231935,47133.79146909583,False,True,47235.279143715816,47140.494999999995,47045.710856284175,47141.08666666667,47173.83749220413,47194.09859613833,47210.47400890706,47226.8494216758,47250.16356866857,47279.861351147454,47108.33584112921,47088.07473719501,47071.69932442628,47055.32391165754,47032.00976466477,47002.311982185885,47140.494999999995,48.62323978667878,47043.24852042664,47237.74147957335,59.53061909120677,79.18328426892673,64.1364002294866,-17.817109144541053,15.256873223523144,7.989993595239932,55.87623439999997,-8.29,70.73658167527174,39.33658167527028,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,21.977260122019167,17.609539656128923,13.761127477282372,bear,weak,False,False,False,False,False,False,True,False
2024-02-10 08:20:00,47227.3,47218.1,47251.2,47206.1,6.00182415,283451.069609998,8,20.299999999995634,0.0004301047930199,0.95263119,0.1886699909365317,0.00043010479301996973,-0.007900138882759644,47241.32397260274,47186.1,47153.3875,47141.16153846154,47146.490000000005,47116.011999999995,47218.1,47171.759068196465,47159.67167427022,47140.0365454591,False,True,47244.91259699857,47146.490000000005,47048.06740300144,47148.14,47182.006659651095,47202.958067740336,47219.89139756588,47236.82472739143,47260.933196973565,47291.64279513176,47114.273340348904,47093.32193225966,47076.38860243412,47059.45527260857,47035.346803026434,47004.63720486824,47146.490000000005,50.48972693826362,47045.51054612348,47247.46945387653,61.824607690865925,90.04006742114173,78.45921693878508,-17.1769590036321,19.635128811118193,10.319020638415585,61.87805854999997,10.74,93.81707000736787,48.71707000736933,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,21.81993392070524,21.475770925110517,9.846359820752697,bear,weak,False,False,False,False,False,False,True,False
2024-02-10 08:15:00,47247.8,47227.3,47271.4,47227.3,9.37498815,442988.116967019,8,9.200000000004366,0.0001948405378446,3.373164,0.5620231309176228,0.00019484053784468713,-0.007706837612223905,47241.22857142857,47204.18,47170.8,47145.95384615385,47154.659999999996,47116.024000000005,47227.3,47184.10149748614,47170.0760320748,47146.500505054726,False,True,47251.41661010981,47154.659999999996,47057.90338989018,47156.596666666665,47191.12422092119,47212.484487536276,47229.74826466354,47247.012041790804,47271.59097871776,47302.89986266042,47122.06911241214,47100.70884579705,47083.44506866979,47066.181291542525,47041.60235461557,47010.29347067291,47154.659999999996,49.63509369690731,47055.38981260618,47253.93018739381,62.852323004873,93.78279265644015,87.66871478216952,-20.71395021136602,23.575527020075242,12.970321914747517,71.25304669999997,15.15,104.02891714916768,59.92891714916914,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,17.383462819090585,24.44506104328624,8.600640946990842,bull,weak,False,False,False,False,False,False,True,False
2024-02-10 08:10:00,47223.4,47247.8,47247.9,47220.1,3.25212688,153608.233995717,8,20.5,0.0004340709716625,-6.12286127,-0.6531060276593522,0.00043407097166259234,-0.007276111955052067,47241.272972972976,47219.31999999999,47191.05,47152.59230769231,47162.01,47116.14,47247.8,47198.256720266996,47182.033565601756,47154.00417134697,False,True,47263.50179080076,47162.01,47060.51820919925,47162.801666666666,47198.891731631506,47221.2186362284,47239.26366871082,47257.308701193244,47282.99993388008,47315.725670754975,47126.71160170183,47104.384697104935,47086.339664622516,47068.29463214009,47042.603399453255,47009.87766257836,47162.01,52.064190137965014,47057.881619724074,47266.13838027593,65.10648321207962,100.0,94.60762002586061,-11.08501643964227,28.029394254786894,15.982136382755392,74.50517357999998,4.56,69.0390718421404,41.23907184213749,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,16.81935299169893,25.221872316061635,8.933270504530057,bull,weak,False,False,False,False,False,False,True,False
2024-02-10 08:05:00,47195.1,47219.6,47223.9,47191.9,3.61518323,170652.938781317,8,-28.20000000000437,-0.0005968531868151,0.3630563499999999,0.1116365884224049,-0.0005968531868151272,-0.007868622371259182,47241.12751677852,47222.12,47203.15,47162.084615384614,47165.479999999996,47116.01,47219.6,47202.99967131877,47187.813017047636,47158.86312161756,False,True,47269.82484366726,47165.479999999996,47061.13515633273,47165.918333333335,47202.742451885286,47225.52347437929,47243.93553365527,47262.34759293125,47288.56137223942,47321.9527339772,47129.094214781384,47106.31319228738,47087.9011330114,47069.48907373542,47043.27529442725,47009.88393268947,47165.479999999996,53.527775377159074,47058.42444924568,47272.53555075431,59.73650119884754,90.99087643490152,94.92455636378054,-24.330671676844783,28.9498954300725,18.575688192218816,70.88999034999998,-4.85,39.2192044361218,7.2192044361217995,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,13.389731621937583,25.700116686115315,11.122596818923878,bull,weak,False,False,False,False,False,False,True,False
2024-02-10 08:00:00,47151.1,47195.1,47213.4,47151.0,12.14562213,573012.882130138,8,-24.5,-0.000518852340977,8.5304389,2.35961453605216,-0.0005188523409770385,-0.00838339205909866,47240.82066666667,47221.58,47210.425,47170.53076923077,47166.43,47114.752,47195.1,47201.244188803495,47188.934091348005,47161.54733483108,False,True,47271.487833596286,47166.43,47061.372166403715,47166.53833333334,47203.48725127879,47226.345480177246,47244.81993914997,47263.29439812269,47289.597017677086,47323.1015449666,47129.58941538788,47106.73118648943,47088.2567275167,47069.78226854398,47043.47964898959,47009.975121700074,47166.43,53.89353149337731,47058.64293701325,47274.217062986754,55.45687674559407,74.80190284114875,88.59759309201674,-37.71626297577944,27.386756516927562,20.337901857160567,58.74436821999998,-17.13,27.23074665953027,-35.16925334047119,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,14.603808353809475,27.05773955774065,12.432531979003212,bull,weak,False,False,False,False,False,False,True,False
2024-02-10 07:55:00,47199.9,47151.1,47224.0,47151.0,4.72708738,223060.808333125,7,-44.0,-0.00093230017523,-7.418534749999999,-0.6107990739869987,-0.0009323001752300497,-0.009307876396443038,47240.22649006623,47208.18,47207.8,47174.46153846154,47164.994999999995,47113.384000000005,47151.1,47190.10103573605,47183.11346190985,47160.77345817692,False,True,47270.06717471788,47164.994999999995,47059.92282528211,47165.72666666667,47202.473921707126,47225.20739304571,47243.58102056594,47261.95464808617,47288.113710996324,47321.43537446521,47128.97941162621,47106.24594028763,47087.872312767395,47069.49868524717,47043.339622337015,47010.01795886813,47164.994999999995,53.900888333526986,47057.19322333294,47272.79677666705,48.70791873006184,46.94781535225129,70.91353154276717,-59.46613939693584,22.340003732933837,20.738322232315223,54.01728083999998,-8.05,42.84063999387581,-30.15936000612419,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,13.952464788733426,26.995305164319593,13.312733782287296,bull,weak,False,False,True,True,False,False,False,False
2024-02-10 07:50:00,47253.2,47191.9,47253.3,47189.6,10.46411513,494067.830278016,7,40.80000000000291,0.0008653032484926,5.737027749999999,1.213649608905685,0.0008653032484926548,-0.008450627283632772,47239.908552631576,47201.1,47206.087499999994,47182.45384615385,47163.395000000004,47113.03600000001,47191.9,47190.50080557248,47184.465237000644,47163.079127941586,False,True,47265.770475090205,47163.395000000004,47061.0195249098,47165.471666666665,47202.040721100115,47224.6639496903,47242.94847690702,47261.233004123744,47287.26521236451,47320.42528714738,47128.902612233214,47106.27938364303,47087.99485642631,47069.710329209585,47043.67812096882,47010.51804618595,47163.395000000004,52.517510613489314,47058.35997877303,47268.43002122698,54.26586060377246,37.543397238319024,53.097705143906346,-39.298072170043916,21.38610905905807,20.867879597663794,64.48139596999998,19.37,70.60626285189937,6.906262851895008,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,12.778822897071512,28.66165009406124,14.829520319025276,bull,weak,False,False,False,False,False,False,True,True
2024-02-10 07:45:00,47271.7,47253.3,47271.7,47236.4,3.58814843,169532.085932533,7,61.400000000001455,0.0013010707345964,-6.875966699999999,-0.6570996796744915,0.001301070734596399,-0.007160551412884075,47239.99607843137,47202.2,47213.025,47195.338461538464,47166.060000000005,47114.38399999999,47253.3,47204.45618211193,47195.05520053901,47169.76215550146,False,True,47274.69206524754,47166.060000000005,47057.42793475247,47168.55166666667,47207.52954109653,47231.64297188787,47251.1319091028,47270.620846317724,47298.36780777626,47333.71215153892,47129.57379223682,47105.460361445475,47085.97142423055,47066.48248701562,47038.73552555709,47003.391181794424,47166.060000000005,55.72707364313729,47054.60585271373,47277.51414728628,61.09762239751443,46.92304554130269,43.80475271062432,-9.54852101712219,25.293045037549746,21.752912685640986,68.06954439999998,5.56,78.91965387304663,43.61965387305099,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,9.620476610768346,29.21447484554276,17.058083681128874,bull,weak,False,False,False,False,False,False,True,False
2024-02-10 07:40:00,47264.2,47271.7,47281.3,47240.2,6.5152083,307907.912343786,7,18.39999999999418,0.0003893907938703,2.9270598700000003,0.8157577444476009,0.0003893907938703478,-0.006773948871812929,47240.201948051945,47212.62,47219.725000000006,47206.7923076923,47171.395000000004,47116.39,47271.7,47219.39925275372,47206.84670814839,47177.313106945796,False,True,47289.37302295321,47171.395000000004,47053.4169770468,47173.558333333334,47215.36665429714,47241.23112404593,47262.13528452783,47283.03944500974,47312.801300611085,47350.712235722334,47131.75001236953,47105.88554262074,47084.98138213884,47064.07722165693,47034.31536605558,46996.404430944334,47171.395000000004,60.521448785895316,47050.352102428216,47292.43789757179,62.88680506374341,70.26519714140076,51.577213307007476,-5.155746509132975,29.533601202594582,23.309050389031704,74.58475269999998,9.57,77.24541760547436,36.14541760546854,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,9.654561558902104,27.38200683284862,20.394941975723867,bull,normal,False,False,False,False,False,False,True,False
2024-02-10 07:35:00,47298.2,47264.2,47298.2,47259.2,9.59318392,453571.032533421,7,-7.5,-0.0001586572938988,3.0779756199999992,0.4724293496494961,-0.0001586572938988562,-0.006931531429314797,47240.35677419355,47226.44,47224.337499999994,47216.58461538462,47176.530000000006,47119.846,47264.2,47229.354974364,47215.67029151018,47183.74917309796,False,True,47301.094490927186,47176.530000000006,47051.96550907283,47180.22666666667,47224.5109031334,47251.90708332044,47274.049201553804,47296.19131978717,47327.71569150924,47367.87173644094,47135.94243019994,47108.5462500129,47086.404131779535,47064.26201354617,47032.7376418241,46992.5815968924,47176.530000000006,63.90023556489703,47048.729528870215,47304.3304711298,61.64233138162538,81.63716345519565,66.27513537929968,-19.744483159117642,31.921118412217766,25.03146399366892,64.99156877999998,-12.86,85.5532150903964,46.55321509039641,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,9.805937540162326,28.171186222850213,23.62012820242117,bull,normal,False,False,False,False,False,False,True,False
2024-02-10 07:30:00,47273.6,47298.1,47305.8,47271.3,3.36632682,159185.282148942,7,33.900000000001455,0.0007172447645364,-6.2268571,-0.6490918085098071,0.0007172447645364954,-0.006219258269406169,47240.72692307692,47255.84,47230.625,47226.27692307692,47186.625,47124.608,47298.1,47244.631646727554,47228.351785123996,47192.21960472033,False,True,47316.13927527477,47186.625,47057.11072472523,47190.15000000001,47235.29046436414,47263.216344860586,47285.78657704265,47308.356809224715,47340.49069911105,47381.4231540853,47145.00953563588,47117.08365513943,47094.51342295737,47071.9431907753,47039.80930088897,46998.87684591472,47186.625,66.43942135895746,47053.74615728208,47319.50384271792,65.01257492346335,88.25560153198687,80.05265404286108,-4.974160206721068,36.13218040366337,27.251607275667812,68.35789559999998,5.18,80.94561293462903,46.445612934629025,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,9.90394600207711,24.883177570093743,26.60915814847639,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 07:25:00,47284.9,47273.6,47290.0,47266.1,8.74358444,413375.141428078,7,-24.5,-0.0005179912089491,5.37725762,1.5973664791109023,-0.0005179912089492422,-0.006734027957245647,47240.93630573248,47272.18,47237.375,47231.50769230769,47196.04,47128.7,47273.6,47251.069058565874,47235.31304895107,47198.24778214845,False,True,47322.05173596119,47196.04,47070.02826403881,47199.00333333334,47243.46149448006,47270.96527213863,47293.19435271199,47315.42343328535,47347.07161579658,47387.38537209064,47154.54517218662,47127.04139452805,47104.812313954695,47082.58323338133,47050.9350508701,47010.62129457604,47196.04,64.64265660242413,47066.75468679515,47325.32531320485,60.85126768451929,84.11796826240762,84.67024441653002,-20.8010335917337,37.06526680262323,29.214339181058897,59.61431115999998,-12.79,58.18195394396025,34.2819539439588,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,11.10808232247594,21.561946299577738,28.812344221583764,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 07:20:00,47309.9,47285.0,47309.9,47280.3,8.57951975,405806.982060728,7,11.400000000001455,0.000241149394165,-0.16406469,-0.0187640081851831,0.0002411493941649745,-0.006494502469842844,47241.215189873416,47278.52,47248.6125,47238.21538461539,47205.29,47132.518,47285.0,47258.609267773456,47242.95719526629,47204.67387235967,False,True,47328.881049837575,47205.29,47081.69895016243,47208.37666666666,47252.197264950155,47279.306618125534,47301.21691726728,47323.127216409026,47354.321540610836,47394.0571678679,47164.55606838317,47137.44671520779,47115.53641606605,47093.6261169243,47062.43179272249,47022.69616546543,47205.29,63.40087082241487,47078.48825835517,47332.09174164483,62.0679092398089,84.98303963018941,85.78553647486127,-15.670232850850363,38.28332290661638,31.028135926170396,68.19383090999997,14.39,70.48453195196635,40.8845319519678,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,11.08240413380548,24.06853413108559,31.352971881113834,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 07:15:00,47293.9,47309.8,47311.1,47293.8,2.17258977,102758.872730194,7,24.80000000000291,0.0005244792217405,-6.406929979999999,-0.7467702350122802,0.0005244792217404814,-0.005973429479703363,47241.6465408805,47286.14,47268.45,47245.269230769234,47216.380000000005,47136.31199999999,47309.8,47269.98498604602,47253.24070368686,47212.460992925626,False,True,47335.61034177573,47216.380000000005,47097.149658224276,47219.37,47260.61203100557,47286.12616883105,47306.74718433383,47327.368199836616,47356.72693377278,47394.12436866766,47178.127968994435,47152.61383116896,47131.99281566618,47111.37180016339,47082.01306622723,47044.615631332344,47216.380000000005,61.163874786804755,47094.05225042639,47338.707749573616,64.6422226109612,84.23022513249713,84.44374434169804,-0.8119925046818577,40.77971076123504,32.97845089318332,70.36642067999998,3.19,61.629598815969075,44.32959881597344,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,11.162854403507165,22.859882207916513,33.02059739896372,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 07:10:00,47294.1,47293.8,47294.1,47275.3,3.39794143,160674.555325074,7,-16.0,-0.0003381963145056,1.2253516599999998,0.5640050767614541,-0.0003381963145057121,-0.0063096056023740354,47241.972499999996,47292.06,47281.1875,47250.38461538462,47226.78,47140.632000000005,47293.8,47275.27721136913,47259.48059542735,47218.48610456077,False,True,47334.35220086973,47226.78,47119.207799130265,47228.96166666667,47266.02197381756,47288.949112987175,47307.479266562616,47326.00942013806,47352.3913337031,47385.99686645857,47191.90135951578,47168.974220346165,47150.444066770724,47131.913913195276,47105.53199963024,47071.92646687477,47226.78,55.183374689252325,47116.413250621496,47337.1467493785,61.731412780652676,86.0192945295949,85.0775197640938,-10.805746408492068,40.99449086657842,34.581658887862346,66.96847924999997,-4.83,38.29679898510949,19.496798985113855,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,14.06074240719975,18.79921259842531,33.9938319899585,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 07:05:00,47319.8,47294.0,47319.8,47294.0,3.73318173,176585.975285422,7,0.1999999999970896,4.22888412428457e-06,0.3352403000000001,0.0986598229858247,4.228884124213295e-06,-0.006305403400840737,47242.29565217391,47291.240000000005,47286.274999999994,47253.938461538455,47235.34,47146.914000000004,47294.0,47279.437831064875,47264.79127305391,47224.079726445154,False,True,47335.44005794184,47235.34,47135.23994205815,47238.176666666666,47272.06831062935,47293.03517511475,47309.980997096085,47326.92681907743,47351.053074101714,47381.785327525504,47204.28502270398,47183.318158218586,47166.37233623725,47149.4265142559,47125.30025923162,47094.56800580783,47235.34,51.35024624540082,47132.63950750919,47338.0404924908,61.754595880360874,85.38242301198618,85.21064755802605,-15.284360189574919,40.71154660875618,35.807636432041114,70.70166097999997,5.57,58.54011341581645,32.74011341581354,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,14.622020763270205,20.353852902471285,33.9585251668514,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 07:00:00,47350.0,47318.2,47353.2,47318.0,6.83449459,323524.204413205,7,24.19999999999709,0.0005116928151561,3.10131286,0.8307425366083103,0.0005116928151562838,-0.005796937015301373,47242.764197530865,47300.159999999996,47292.0875,47261.523076923084,47244.405000000006,47154.038,47318.2,47288.05164638379,47273.008000276386,47231.05159856033,False,True,47339.93716159998,47244.405000000006,47148.872838400035,47247.41666666667,47280.52287684483,47301.003837378776,47317.55694246786,47334.11004755694,47357.677180226136,47387.697218269044,47214.310456488514,47193.82949595457,47177.27639086548,47160.7232857764,47137.15615310721,47107.1361150643,47244.405000000006,49.006964864734236,47146.39107027054,47342.41892972947,64.55280998058862,85.38617861783007,85.59596538647037,-17.309594460930022,41.95640171605919,37.03738948884473,77.53615556999998,9.67,83.80581149926729,48.6058114992702,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,12.973577519921934,24.12973577519867,34.6786281307585,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 06:55:00,47320.5,47349.5,47349.5,47306.1,8.45593512,400164.055304733,6,31.30000000000291,0.0006614790926113,1.6214405299999992,0.2372436628119416,0.0006614790926113834,-0.005139292475326851,47243.41901840491,47313.06,47302.75,47273.40000000001,47253.275,47162.03399999999,47349.5,47301.70683607628,47284.77600023386,47239.82555422253,False,True,47353.15029974906,47253.275,47153.39970025094,47255.005,47289.05786041415,47310.12446050087,47327.15089070794,47344.17732091502,47368.41834019288,47399.296781415884,47220.95213958585,47199.885539499126,47182.859109292054,47165.832679084975,47141.59165980711,47110.71321858411,47253.275,51.23494772527569,47150.80510454945,47355.74489545055,67.83112863834464,92.24667837911092,87.6717600029757,-1.8298714144397321,44.95044601133122,38.62000079334203,85.99209068999997,10.91,68.66212414223264,25.262124142231187,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,10.885031303358875,24.558907228229373,35.1847957499656,bull,strong,False,False,False,False,False,False,True,False
2024-02-10 06:50:00,47310.2,47320.5,47336.0,47308.3,3.68536211,174400.73356816,6,-29.0,-0.0006124668687103,-4.77057301,-0.5641685919179569,-0.0006124668687103041,-0.005748611697667383,47243.88902439024,47315.2,47305.549999999996,47286.43076923078,47259.020000000004,47169.043999999994,47320.5,47305.88309472599,47290.27200019788,47245.80143909493,False,True,47360.47104435129,47259.020000000004,47157.56895564872,47261.278333333335,47295.40159444882,47316.51174751179,47333.57337806953,47350.63500862727,47374.92614365864,47405.86842280573,47227.15507221785,47206.04491915488,47188.98328859714,47171.9216580394,47147.63052300803,47116.68824386094,47259.020000000004,52.04328765042293,47154.93342469916,47363.10657530085,62.10049363533241,89.07108406728615,88.90131368807569,-16.172106824924615,44.47056110294943,39.790112855263516,82.30672857999997,-4.29,49.49610640762694,21.79610640762985,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,5.270950547824306,25.555226532424687,37.74972475648047,bull,strong,False,False,False,False,False,False,True,False
